payment_id,order_id,payment_date,type,status,currency,gross_amount,fee_amount,customer_email,processor_batch
PAY-0202-002055,ORD-0202-01952,2026-07-12 22:34:18,charge,captured,USD,24.23,1.00,lucy.diaz19@example.com,BATCH-122
PAY-0202-000395,ORD-0202-00380,2026-07-06 02:25:29,charge,captured,USD,165.68,5.10,lucy.rossi14@example.com,BATCH-061
PAY-0202-001240,ORD-0202-01169,2026-07-04 10:20:34,charge,captured,USD,2311.38,67.33,faye.kim82@example.com,BATCH-041
PAY-0202-000422,ORD-0202-00404,2026-07-16 23:12:12,charge,captured,USD,205.21,6.25,dana.khan58@example.com,BATCH-161
PAY-0202-000029,ORD-0202-00026,2026-07-07 00:56:21,charge,captured,USD,433.18,12.86,noah.jones97@example.com,BATCH-073
PAY-0202-002709,ORD-0202-02575,2026-07-23 17:44:29,charge,captured,USD,437.14,12.98,amir.smith16@example.com,BATCH-231
PAY-0202-001614,ORD-0202-01532,2026-07-29 17:16:40,refund,captured,USD,190.43,0.00,zoe.khan85@example.com,BATCH-291
PAY-0202-002206,ORD-0202-02094,2026-07-26 06:09:59,charge,captured,EUR,260.18,7.85,ivy.khan29@example.com,BATCH-263
PAY-0202-000973,ORD-0202-00910,2026-07-26 06:29:29,refund,captured,USD,393.34,0.00,eli.rossi28@example.com,BATCH-261
PAY-0202-000022,ORD-0202-00019,2026-07-06 15:39:23,charge,captured,USD,215.51,6.55,faye.kim66@example.com,BATCH-064
PAY-0202-001521,ORD-0202-01442,2026-07-16 23:32:12,charge,captured,USD,295.93,8.88,ivy.mori68@example.com,BATCH-164
PAY-0202-000875,ORD-0202-00826,2026-07-14 18:36:45,charge,captured,USD,321.46,9.62,omar.weber62@example.com,BATCH-143
PAY-0202-002012,ORD-0202-01912,2026-07-25 12:47:10,charge,captured,USD,68.38,2.28,dana.kim62@example.com,BATCH-254
PAY-0202-000374,ORD-0202-00360,2026-07-25 20:02:30,charge,captured,USD,395.18,11.76,ivy.diaz84@example.com,BATCH-253
PAY-0202-002317,ORD-0202-02203,2026-07-26 14:10:21,refund,captured,USD,188.91,0.00,max.khan88@example.com,BATCH-261
PAY-0202-002712,ORD-0202-02578,2026-07-03 21:41:21,charge,captured,USD,436.09,12.95,dana.weber84@example.com,BATCH-032
PAY-0202-000143,ORD-0202-00135,2026-07-23 02:34:58,charge,captured,USD,340.91,10.19,ava.patel58@example.com,BATCH-231
PAY-0202-000246,ORD-0202-00236,2026-07-22 16:36:33,charge,captured,USD,40.11,1.46,hugo.khan67@example.com,BATCH-222
PAY-0202-000706,ORD-0202-00669,2026-07-07 20:41:13,charge,captured,USD,299.56,8.99,ben.levi45@example.com,BATCH-071
PAY-0202-002765,ORD-0202-02631,2026-07-22 12:03:03,charge,captured,USD,373.59,11.13,faye.khan81@example.com,BATCH-223
PAY-0202-000632,ORD-0202-00599,2026-07-21 17:52:04,charge,captured,USD,140.87,4.39,noah.novak10@example.com,BATCH-214
PAY-0202-002933,ORD-0202-02794,2026-07-16 21:54:51,charge,captured,EUR,92.61,2.99,ava.diaz93@example.com,BATCH-164
PAY-0202-002193,ORD-0202-02082,2026-07-16 05:29:29,charge,captured,USD,456.47,13.54,rosa.brown41@example.com,BATCH-164
PAY-0202-000292,ORD-0202-00280,2026-07-08 21:39:39,charge,captured,USD,2453.04,71.44,eli.silva31@example.com,BATCH-083
PAY-0202-001064,ORD-0202-00995,2026-07-24 22:46:25,charge,captured,USD,413.28,12.29,ben.kim65@example.com,BATCH-241
PAY-0202-002432,ORD-0202-02315,2026-07-26 11:58:46,charge,captured,USD,271.79,8.18,noah.brown30@example.com,BATCH-262
PAY-0202-002879,ORD-0202-02743,2026-07-03 21:43:31,charge,captured,USD,214.07,6.51,amir.chen88@example.com,BATCH-033
PAY-0202-001414,ORD-0202-01339,2026-07-13 08:11:37,charge,captured,USD,183.28,5.62,liam.novak59@example.com,BATCH-131
PAY-0202-001520,ORD-0202-01441,2026-07-18 02:19:50,charge,captured,USD,248.64,7.51,faye.cohen47@example.com,BATCH-184
PAY-0202-002020,ORD-0202-01920,2026-07-21 03:07:10,charge,captured,EUR,34.22,1.29,qa+328@qa.internal,BATCH-213
PAY-0202-000788,ORD-0202-00743,2026-07-28 13:31:25,charge,captured,USD,169.30,5.21,ivy.novak14@example.com,BATCH-283
PAY-0202-002685,ORD-0202-02554,2026-07-28 10:38:35,charge,captured,USD,179.08,5.49,nina.diaz28@example.com,BATCH-281
PAY-0202-001922,ORD-0202-01826,2026-07-11 14:48:30,charge,captured,USD,474.36,14.06,mia.brown76@example.com,BATCH-114
PAY-0202-003092,ORD-0202-02946,2026-07-08 04:09:11,charge,captured,USD,479.18,14.20,eli.rossi99@example.com,BATCH-083
PAY-0202-001936,ORD-0202-01838,2026-07-16 18:15:53,charge,captured,USD,355.37,10.61,jack.diaz79@example.com,BATCH-163
PAY-0202-000766,ORD-0202-00721,2026-07-19 06:16:29,charge,captured,USD,23.40,0.98,liam.silva9@example.com,BATCH-192
PAY-0202-002503,ORD-0202-02379,2026-07-26 13:56:29,charge,captured,USD,40.62,1.48,sam.novak6@example.com,BATCH-263
PAY-0202-002982,ORD-0202-02846,2026-07-14 05:33:51,charge,captured,USD,148.02,4.59,nina.novak78@example.com,BATCH-143
PAY-0202-000302,ORD-0202-00289,2026-07-19 10:00:14,charge,captured,USD,165.52,5.10,hugo.weber61@example.com,BATCH-194
PAY-0202-000626,ORD-0202-00592,2026-07-29 05:42:08,charge,captured,USD,243.59,7.36,sam.novak53@example.com,BATCH-293
PAY-0202-001276,ORD-0202-01204,2026-07-24 13:40:33,charge,captured,USD,62.11,2.10,eli.chen17@example.com,BATCH-243
PAY-0202-000612,ORD-0202-00578,2026-07-17 05:14:47,charge,captured,USD,117.14,3.70,lucy.diaz26@example.com,BATCH-171
PAY-0202-002419,ORD-0202-02303,2026-07-17 04:13:46,charge,captured,USD,109.70,3.48,eli.brown66@example.com,BATCH-174
PAY-0202-000753,ORD-0202-00709,2026-07-19 00:36:46,charge,captured,USD,281.69,8.47,liam.jones88@example.com,BATCH-193
PAY-0202-002899,ORD-0202-02762,2026-07-02 17:04:42,charge,captured,USD,359.09,10.71,nina.rossi31@example.com,BATCH-023
PAY-0202-002726,ORD-0202-02593,2026-07-04 08:19:56,charge,captured,EUR,157.16,4.86,faye.levi60@example.com,BATCH-043
PAY-0202-001642,ORD-0202-01560,2026-07-12 16:21:50,charge,captured,EUR,255.84,7.72,eli.rossi34@example.com,BATCH-123
PAY-0202-000696,ORD-0202-00660,2026-07-24 23:26:32,charge,captured,USD,210.61,6.41,faye.smith24@example.com,BATCH-244
PAY-0202-000200,ORD-0202-00193,2026-07-23 09:04:55,charge,captured,EUR,108.89,3.46,ivy.jones35@example.com,BATCH-232
PAY-0202-002272,ORD-0202-02161,2026-07-21 00:36:38,charge,captured,EUR,156.30,4.83,qa+374@qa.internal,BATCH-214
PAY-0202-001707,ORD-0202-01623,2026-07-03 20:39:13,charge,captured,EUR,29.07,1.14,amir.weber51@example.com,BATCH-034
PAY-0202-002730,ORD-0202-02597,2026-07-16 04:44:59,charge,captured,USD,56.48,1.94,ben.weber81@example.com,BATCH-163
PAY-0202-001483,ORD-0202-01407,2026-07-22 22:10:45,charge,captured,USD,477.90,14.16,lucy.mori38@example.com,BATCH-222
PAY-0202-002263,ORD-0202-02151,2026-07-17 19:07:50,charge,captured,USD,223.60,6.78,max.weber5@example.com,BATCH-172
PAY-0202-001109,ORD-0202-01040,2026-07-23 21:25:37,refund,captured,EUR,319.05,0.00,lea.garcia15@example.com,BATCH-232
PAY-0202-001125,ORD-0202-01056,2026-07-06 18:00:10,charge,captured,USD,203.12,6.19,zoe.rossi84@example.com,BATCH-061
PAY-0202-000102,ORD-0202-00094,2026-07-11 17:19:33,charge,captured,USD,436.50,12.96,max.chen12@example.com,BATCH-114
PAY-0202-000112,ORD-0202-00104,2026-07-19 19:14:32,charge,captured,USD,164.95,5.08,sam.jones24@example.com,BATCH-194
PAY-0202-002801,ORD-0202-02667,2026-07-12 06:01:47,charge,captured,EUR,419.83,12.48,sam.novak18@example.com,BATCH-121
PAY-0202-002984,ORD-0202-02847,2026-07-12 20:25:00,charge,captured,USD,195.69,5.98,ben.mori18@example.com,BATCH-122
PAY-0202-000018,ORD-0202-00015,2026-07-20 12:59:24,charge,pending,USD,344.84,0.00,mia.weber69@example.com,BATCH-204
PAY-0202-000421,ORD-0202-00402,2026-07-02 10:38:39,charge,captured,USD,2086.47,60.81,faye.khan68@example.com,BATCH-023
PAY-0202-001458,ORD-0202-01383,2026-07-02 08:31:32,charge,captured,USD,408.65,12.15,liam.levi37@example.com,BATCH-024
PAY-0202-002266,ORD-0202-02155,2026-07-24 23:34:16,charge,captured,EUR,92.59,2.99,eli.cohen43@example.com,BATCH-243
PAY-0202-000453,ORD-0202-00434,2026-07-28 12:09:06,charge,captured,USD,62.17,2.10,ivy.mori93@example.com,BATCH-283
PAY-0202-001071,ORD-0202-01002,2026-07-24 21:03:37,charge,captured,USD,151.72,4.70,liam.mori29@example.com,BATCH-241
PAY-0202-002062,ORD-0202-01957,2026-07-09 19:17:49,charge,captured,USD,210.50,6.40,max.jones7@example.com,BATCH-094
PAY-0202-000901,ORD-0202-00847,2026-07-25 19:25:54,charge,captured,USD,202.65,6.18,sam.jones50@example.com,BATCH-253
PAY-0202-000723,ORD-0202-00683,2026-07-14 16:02:25,charge,captured,USD,426.26,12.66,ben.jones26@example.com,BATCH-144
PAY-0202-002608,ORD-0202-02478,2026-07-26 17:31:18,charge,captured,USD,126.96,3.98,hugo.khan64@example.com,BATCH-264
PAY-0202-000898,ORD-0202-00844,2026-07-11 13:17:19,charge,captured,USD,469.88,13.93,rosa.patel64@example.com,BATCH-111
PAY-0202-001799,ORD-0202-01708,2026-07-18 08:38:35,charge,captured,USD,371.11,11.06,nina.novak79@example.com,BATCH-184
PAY-0202-002182,ORD-0202-02072,2026-07-06 11:06:14,charge,captured,USD,181.06,5.55,mia.khan21@example.com,BATCH-063
PAY-0202-000380,ORD-0202-00365,2026-07-20 02:55:53,charge,captured,USD,253.50,7.65,ava.weber28@example.com,BATCH-203
PAY-0202-003106,ORD-0202-02960,2026-07-23 14:43:26,charge,failed,USD,241.65,0.00,amir.diaz41@example.com,BATCH-231
PAY-0202-000162,ORD-0202-00155,2026-07-23 12:56:48,charge,pending,USD,275.17,0.00,rosa.brown83@example.com,BATCH-231
PAY-0202-002022,ORD-0202-01921,2026-07-29 20:31:32,refund,captured,USD,176.65,0.00,eli.jones81@example.com,BATCH-293
PAY-0202-000897,ORD-0202-00843,2026-07-18 19:37:43,charge,captured,USD,276.81,8.33,max.khan17@example.com,BATCH-183
PAY-0202-000692,ORD-0202-00656,2026-07-26 05:40:36,charge,captured,USD,268.03,8.07,hugo.novak44@example.com,BATCH-264
PAY-0202-000848,ORD-0202-00800,2026-07-24 04:13:20,charge,captured,USD,59.87,2.04,lea.garcia71@example.com,BATCH-244
PAY-0202-002733,ORD-0202-02600,2026-07-03 11:17:24,charge,captured,USD,136.17,4.25,noah.novak77@example.com,BATCH-034
PAY-0202-000122,ORD-0202-00115,2026-07-18 15:48:32,charge,captured,USD,246.79,7.46,lea.rossi21@example.com,BATCH-181
PAY-0202-003074,ORD-0202-02929,2026-07-27 14:56:41,charge,captured,USD,92.96,3.00,dana.brown95@example.com,BATCH-274
PAY-0202-002791,ORD-0202-02657,2026-07-04 21:19:30,charge,captured,USD,297.46,8.93,zoe.mori48@example.com,BATCH-042
PAY-0202-001141,ORD-0202-01072,2026-07-18 14:56:35,charge,captured,USD,205.24,6.25,hugo.garcia96@example.com,BATCH-184
PAY-0202-001658,ORD-0202-01577,2026-07-29 00:50:42,charge,captured,USD,294.81,8.85,ivy.novak50@example.com,BATCH-294
PAY-0202-001340,ORD-0202-01267,2026-07-16 09:51:53,charge,captured,USD,216.49,6.58,faye.jones92@example.com,BATCH-164
PAY-0202-000508,ORD-0202-00485,2026-07-18 13:44:23,charge,captured,USD,360.04,10.74,noah.cohen7@example.com,BATCH-181
PAY-0202-000621,ORD-0202-00587,2026-07-23 08:44:17,charge,captured,USD,91.45,2.95,eli.levi49@example.com,BATCH-231
PAY-0202-001331,ORD-0202-01259,2026-07-12 19:46:04,charge,captured,USD,427.15,12.69,noah.kim98@example.com,BATCH-123
PAY-0202-002839,ORD-0202-02704,2026-07-20 13:59:49,charge,captured,EUR,241.59,7.31,ben.kim34@example.com,BATCH-203
PAY-0202-000800,ORD-0202-00755,2026-07-18 17:07:49,charge,captured,USD,54.99,1.89,nina.rossi42@example.com,BATCH-182
PAY-0202-002501,ORD-0202-02377,2026-07-07 01:10:35,charge,captured,EUR,155.70,4.82,eli.chen67@example.com,BATCH-073
PAY-0202-001664,ORD-0202-01583,2026-07-22 08:56:32,charge,captured,USD,82.28,2.69,liam.kim59@example.com,BATCH-223
PAY-0202-002788,ORD-0202-02654,2026-07-18 07:28:16,charge,captured,USD,139.29,4.34,dana.weber24@example.com,BATCH-181
PAY-0202-002626,ORD-0202-02495,2026-07-09 05:23:05,charge,captured,USD,462.01,13.70,amir.chen29@example.com,BATCH-094
PAY-0202-001724,ORD-0202-01640,2026-07-04 05:18:30,charge,captured,EUR,384.21,11.44,amir.weber22@example.com,BATCH-044
PAY-0202-000176,ORD-0202-00169,2026-07-11 04:42:11,charge,captured,USD,331.38,9.91,ava.brown73@example.com,BATCH-112
PAY-0202-002322,ORD-0202-02207,2026-07-12 09:39:49,charge,captured,USD,275.64,8.29,ivy.garcia92@example.com,BATCH-122
PAY-0202-000506,ORD-0202-00483,2026-07-05 06:35:04,charge,captured,USD,35.21,1.32,nina.mori78@example.com,BATCH-053
PAY-0202-000485,ORD-0202-00463,2026-07-16 02:37:06,charge,captured,USD,355.55,10.61,liam.silva86@example.com,BATCH-163
PAY-0202-003100,ORD-0202-02954,2026-07-10 15:57:07,charge,captured,USD,438.62,13.02,mia.silva73@example.com,BATCH-102
PAY-0202-000994,ORD-0202-00930,2026-07-19 05:54:27,charge,captured,USD,1474.43,43.06,amir.khan63@example.com,BATCH-191
PAY-0202-001987,ORD-0202-01888,2026-07-17 03:48:24,charge,captured,EUR,365.52,10.90,dana.kim78@example.com,BATCH-173
PAY-0202-002775,ORD-0202-02641,2026-07-25 19:25:44,charge,captured,USD,57.45,1.97,qa+880@qa.internal,BATCH-253
PAY-0202-001449,ORD-0202-01374,2026-07-18 16:14:38,charge,captured,USD,154.19,4.77,max.patel45@example.com,BATCH-182
PAY-0202-002623,ORD-0202-02492,2026-07-09 07:28:33,charge,captured,USD,447.01,13.26,noah.cohen12@example.com,BATCH-091
PAY-0202-001366,ORD-0202-01291,2026-07-28 10:20:42,refund,captured,EUR,459.31,0.00,eli.jones94@example.com,BATCH-281
PAY-0202-002030,ORD-0202-01929,2026-07-05 03:53:13,charge,captured,USD,454.75,13.49,faye.jones13@example.com,BATCH-053
PAY-0202-001045,ORD-0202-00976,2026-07-05 10:52:54,charge,captured,USD,390.40,11.62,sam.smith80@example.com,BATCH-053
PAY-0202-000819,ORD-0202-00773,2026-07-11 16:37:39,charge,captured,USD,338.74,10.12,max.jones41@example.com,BATCH-112
PAY-0202-001249,ORD-0202-01178,2026-07-29 06:55:09,charge,captured,USD,397.19,11.82,hugo.silva93@example.com,BATCH-291
PAY-0202-000831,ORD-0202-00786,2026-07-22 18:00:11,charge,captured,USD,315.91,9.46,faye.jones31@example.com,BATCH-221
PAY-0202-002407,ORD-0202-02291,2026-07-16 16:52:18,charge,captured,USD,284.40,8.55,amir.rossi12@example.com,BATCH-163
PAY-0202-003110,ORD-0202-02963,2026-07-07 11:55:13,charge,captured,USD,332.26,9.94,ben.novak90@example.com,BATCH-073
PAY-0202-002747,ORD-0202-02613,2026-07-18 04:35:01,charge,captured,USD,142.05,4.42,mia.kim40@example.com,BATCH-183
PAY-0202-001106,ORD-0202-01038,2026-07-19 10:07:42,charge,captured,USD,2928.37,85.22,noah.rossi46@example.com,BATCH-194
PAY-0202-001807,ORD-0202-01715,2026-07-18 05:31:57,charge,captured,EUR,44.90,1.60,ben.silva67@example.com,BATCH-181
PAY-0202-001277,ORD-0202-01205,2026-07-06 10:43:34,charge,captured,USD,232.69,7.05,noah.rossi48@example.com,BATCH-064
PAY-0202-001386,ORD-0202-01310,2026-07-07 19:09:07,charge,captured,USD,441.09,13.09,lea.smith14@example.com,BATCH-074
PAY-0202-000738,ORD-0202-00695,2026-07-15 02:56:00,charge,captured,USD,240.91,7.29,hugo.cohen92@example.com,BATCH-154
PAY-0202-000055,ORD-0202-00052,2026-07-24 06:24:20,charge,captured,USD,2623.91,76.39,faye.cohen57@example.com,BATCH-241
PAY-0202-002386,ORD-0202-02270,2026-07-23 05:12:23,charge,captured,USD,302.71,9.08,mia.smith29@example.com,BATCH-233
PAY-0202-001550,ORD-0202-01470,2026-07-06 12:46:52,charge,captured,USD,426.48,12.67,noah.weber5@example.com,BATCH-062
PAY-0202-000268,ORD-0202-00258,2026-07-07 10:35:10,charge,captured,EUR,239.08,7.23,lucy.rossi56@example.com,BATCH-073
PAY-0202-001347,ORD-0202-01272,2026-07-18 13:12:31,charge,captured,USD,450.59,13.37,noah.silva50@example.com,BATCH-182
PAY-0202-000591,ORD-0202-00561,2026-07-13 11:14:30,charge,captured,USD,125.61,3.94,hugo.levi96@example.com,BATCH-133
PAY-0202-002120,ORD-0202-02014,2026-07-07 04:02:49,charge,captured,USD,338.91,10.13,rosa.cohen62@example.com,BATCH-071
PAY-0202-000443,ORD-0202-00425,2026-07-25 01:31:31,charge,captured,USD,305.00,9.15,jack.garcia17@example.com,BATCH-253
PAY-0202-001932,ORD-0202-01835,2026-07-03 20:28:11,charge,captured,USD,122.50,3.85,faye.weber47@example.com,BATCH-033
PAY-0202-000674,ORD-0202-00638,2026-07-07 01:23:26,charge,captured,USD,376.41,11.22,dana.mori82@example.com,BATCH-072
PAY-0202-000981,ORD-0202-00918,2026-07-10 22:10:58,charge,captured,USD,432.23,12.83,noah.kim34@example.com,BATCH-103
PAY-0202-000096,ORD-0202-00089,2026-07-24 19:10:47,charge,captured,USD,29.36,1.15,ava.garcia11@example.com,BATCH-244
PAY-0202-000245,ORD-0202-00235,2026-07-13 04:14:31,charge,captured,USD,48.42,1.70,zoe.smith58@example.com,BATCH-133
PAY-0202-001912,ORD-0202-01816,2026-07-27 05:36:57,charge,captured,USD,111.89,3.54,ben.silva69@example.com,BATCH-274
PAY-0202-000091,ORD-0202-00086,2026-07-19 12:28:30,charge,captured,USD,372.95,11.12,omar.silva55@example.com,BATCH-191
PAY-0202-002148,ORD-0202-02042,2026-07-12 14:38:55,charge,captured,USD,2464.92,71.78,faye.levi61@example.com,BATCH-124
PAY-0202-002566,ORD-0202-02438,2026-07-25 01:13:30,charge,captured,USD,181.68,5.57,amir.levi50@example.com,BATCH-254
PAY-0202-000667,ORD-0202-00632,2026-07-24 02:42:49,charge,captured,USD,366.21,10.92,jack.khan8@example.com,BATCH-242
PAY-0202-000472,ORD-0202-00452,2026-07-05 12:18:26,charge,captured,USD,112.07,3.55,ben.garcia11@example.com,BATCH-052
PAY-0202-002776,ORD-0202-02642,2026-07-27 09:08:19,charge,captured,EUR,65.98,2.21,omar.levi39@example.com,BATCH-271
PAY-0202-002140,ORD-0202-02035,2026-07-21 05:35:30,charge,captured,USD,18.44,0.83,mia.khan51@example.com,BATCH-214
PAY-0202-001772,ORD-0202-01684,2026-07-28 09:12:36,charge,captured,USD,336.78,10.07,rosa.garcia48@example.com,BATCH-282
PAY-0202-000329,ORD-0202-00315,2026-07-25 22:34:28,charge,captured,USD,320.49,9.59,ivy.brown48@example.com,BATCH-254
PAY-0202-003018,ORD-0202-02877,2026-07-29 09:47:30,refund,captured,USD,245.34,0.00,lucy.mori72@example.com,BATCH-291
PAY-0202-001563,ORD-0202-01483,2026-07-19 18:10:12,charge,captured,EUR,149.08,4.62,mia.weber18@example.com,BATCH-191
PAY-0202-002618,ORD-0202-02487,2026-07-25 16:35:50,refund,captured,USD,303.77,0.00,zoe.patel23@example.com,BATCH-253
PAY-0202-002489,ORD-0202-02366,2026-07-27 23:35:47,charge,captured,USD,125.32,3.93,zoe.diaz20@example.com,BATCH-272
PAY-0202-000584,ORD-0202-00554,2026-07-02 18:34:44,charge,captured,USD,401.88,11.95,dana.diaz52@example.com,BATCH-023
PAY-0202-001747,ORD-0202-01661,2026-07-19 02:00:49,charge,captured,USD,436.92,12.97,lucy.cohen59@example.com,BATCH-193
PAY-0202-003117,ORD-0202-02969,2026-07-25 02:12:25,charge,captured,USD,256.51,7.74,sam.novak59@example.com,BATCH-254
PAY-0202-001232,ORD-0202-01161,2026-07-13 05:30:21,charge,captured,USD,247.19,7.47,dana.garcia51@example.com,BATCH-132
PAY-0202-001403,ORD-0202-01328,2026-07-28 01:13:04,charge,captured,USD,255.04,7.70,noah.patel58@example.com,BATCH-281
PAY-0202-002032,ORD-0202-01931,2026-07-09 03:37:09,charge,captured,USD,1150.47,33.66,faye.novak77@example.com,BATCH-091
PAY-0202-002521,ORD-0202-02397,2026-07-14 00:57:33,charge,captured,USD,476.43,14.12,omar.cohen37@example.com,BATCH-142
PAY-0202-000892,ORD-0202-00840,2026-07-18 02:36:33,charge,captured,USD,213.65,6.50,noah.rossi36@example.com,BATCH-184
PAY-0202-001280,ORD-0202-01208,2026-07-14 15:46:51,charge,captured,EUR,240.61,7.28,omar.garcia56@example.com,BATCH-143
PAY-0202-002965,ORD-0202-02828,2026-07-04 01:35:52,charge,captured,USD,100.57,3.22,eli.mori17@example.com,BATCH-043
PAY-0202-001811,ORD-0202-01719,2026-07-17 17:38:04,charge,captured,USD,114.34,3.62,amir.rossi80@example.com,BATCH-173
PAY-0202-002391,ORD-0202-02276,2026-07-22 14:22:22,charge,captured,EUR,31.15,1.20,mia.diaz8@example.com,BATCH-222
PAY-0202-000743,ORD-0202-00700,2026-07-18 18:52:44,charge,captured,USD,118.50,3.74,faye.levi76@example.com,BATCH-181
PAY-0202-001737,ORD-0202-01650,2026-07-19 21:29:53,charge,captured,USD,417.54,12.41,mia.garcia51@example.com,BATCH-194
PAY-0202-002975,ORD-0202-02838,2026-07-18 09:52:33,charge,captured,USD,62.89,2.12,sam.silva30@example.com,BATCH-182
PAY-0202-000597,ORD-0202-00565,2026-07-14 07:11:35,refund,captured,USD,478.51,0.00,dana.jones94@example.com,BATCH-142
PAY-0202-000109,ORD-0202-00101,2026-07-06 00:52:42,charge,captured,USD,439.24,13.04,max.rossi91@example.com,BATCH-064
PAY-0202-000761,ORD-0202-00716,2026-07-21 22:43:00,charge,captured,USD,161.54,4.98,jack.patel15@example.com,BATCH-213
PAY-0202-002995,ORD-0202-02859,2026-07-13 06:07:08,charge,captured,USD,210.96,6.42,max.smith93@example.com,BATCH-131
PAY-0202-002672,ORD-0202-02541,2026-07-06 16:47:00,charge,captured,USD,439.71,13.05,zoe.novak62@example.com,BATCH-063
PAY-0202-002031,ORD-0202-01930,2026-07-22 02:12:16,charge,captured,USD,359.37,10.72,mia.diaz63@example.com,BATCH-223
PAY-0202-000685,ORD-0202-00649,2026-07-15 13:18:23,charge,captured,USD,292.65,8.79,ben.brown10@example.com,BATCH-151
PAY-0202-000586,ORD-0202-00556,2026-07-14 04:56:18,charge,captured,EUR,174.95,5.37,lucy.chen79@example.com,BATCH-142
PAY-0202-001993,ORD-0202-01893,2026-07-17 14:38:49,charge,captured,USD,289.42,8.69,mia.chen17@example.com,BATCH-174
PAY-0202-001265,ORD-0202-01194,2026-07-06 22:25:25,charge,captured,USD,328.58,9.83,ava.brown14@example.com,BATCH-063
PAY-0202-002569,ORD-0202-02441,2026-07-24 17:30:49,charge,captured,USD,64.78,2.18,mia.silva86@example.com,BATCH-243
PAY-0202-000792,ORD-0202-00747,2026-07-07 09:36:28,charge,captured,USD,464.87,13.78,max.novak2@example.com,BATCH-072
PAY-0202-000619,ORD-0202-00585,2026-07-22 04:40:30,charge,failed,USD,182.89,0.00,eli.diaz31@example.com,BATCH-224
PAY-0202-002785,ORD-0202-02650,2026-07-21 19:38:24,charge,captured,USD,427.50,12.70,jack.cohen33@example.com,BATCH-214
PAY-0202-000446,ORD-0202-00428,2026-07-14 13:57:55,charge,captured,EUR,20.91,0.91,ben.smith33@example.com,BATCH-142
